word,current_value,classification,candidates,reason
emergency,,should_not_fill,,no_current_value_or_fixed_source_candidate
emotion,,should_not_fill,,no_current_value_or_fixed_source_candidate
emperor,,should_not_fill,,no_current_value_or_fixed_source_candidate
emphasis,,should_not_fill,,no_current_value_or_fixed_source_candidate
empire,,should_not_fill,,no_current_value_or_fixed_source_candidate
employ,,should_not_fill,,no_current_value_or_fixed_source_candidate
empty,,should_not_fill,,no_current_value_or_fixed_source_candidate
enable,,should_not_fill,,no_current_value_or_fixed_source_candidate
encounter,,should_not_fill,,no_current_value_or_fixed_source_candidate
encourage,encouragement,reliable_value,encouragement,matches_fixed_conservative_affix_policy_and_members_exist
encouragement,encourage,reliable_value,encourage,matches_fixed_conservative_affix_policy_and_members_exist
end,,should_not_fill,,no_current_value_or_fixed_source_candidate
endless,,should_not_fill,,no_current_value_or_fixed_source_candidate
enemy,,should_not_fill,,no_current_value_or_fixed_source_candidate
energetic,,should_not_fill,,no_current_value_or_fixed_source_candidate
energy,,should_not_fill,,no_current_value_or_fixed_source_candidate
engage,,should_not_fill,,no_current_value_or_fixed_source_candidate
engine,,should_not_fill,,no_current_value_or_fixed_source_candidate
engineer,,should_not_fill,,no_current_value_or_fixed_source_candidate
england,,should_not_fill,,no_current_value_or_fixed_source_candidate
english,,should_not_fill,,no_current_value_or_fixed_source_candidate
enhance,,should_not_fill,,no_current_value_or_fixed_source_candidate
enjoy,,should_not_fill,,no_current_value_or_fixed_source_candidate
enormous,,should_not_fill,,no_current_value_or_fixed_source_candidate
enough,,should_not_fill,,no_current_value_or_fixed_source_candidate
enquiry,,should_not_fill,,no_current_value_or_fixed_source_candidate
ensure,,should_not_fill,,no_current_value_or_fixed_source_candidate
enter,,should_not_fill,,no_current_value_or_fixed_source_candidate
enterprise,,should_not_fill,,no_current_value_or_fixed_source_candidate
entertainment,,should_not_fill,,no_current_value_or_fixed_source_candidate
enthusiastic,,should_not_fill,,no_current_value_or_fixed_source_candidate
entire,entirely,reliable_value,entirely,matches_fixed_conservative_affix_policy_and_members_exist
entirely,entire,reliable_value,entire,matches_fixed_conservative_affix_policy_and_members_exist
entitle,,should_not_fill,,no_current_value_or_fixed_source_candidate
entrance,,should_not_fill,,no_current_value_or_fixed_source_candidate
entry,,should_not_fill,,no_current_value_or_fixed_source_candidate
envelope,,should_not_fill,,no_current_value_or_fixed_source_candidate
environment,,should_not_fill,,no_current_value_or_fixed_source_candidate
envy,,should_not_fill,,no_current_value_or_fixed_source_candidate
ephemeral,,should_not_fill,,no_current_value_or_fixed_source_candidate
episode,,should_not_fill,,no_current_value_or_fixed_source_candidate
equal,,should_not_fill,,no_current_value_or_fixed_source_candidate
equality,,should_not_fill,,no_current_value_or_fixed_source_candidate
equator,,should_not_fill,,no_current_value_or_fixed_source_candidate
equip,equipment,reliable_value,equipment,matches_fixed_conservative_affix_policy_and_members_exist
equipment,equip,reliable_value,equip,matches_fixed_conservative_affix_policy_and_members_exist
era,,should_not_fill,,no_current_value_or_fixed_source_candidate
eraser,,should_not_fill,,no_current_value_or_fixed_source_candidate
error,,should_not_fill,,no_current_value_or_fixed_source_candidate
erupt,,should_not_fill,,no_current_value_or_fixed_source_candidate
escape,,should_not_fill,,no_current_value_or_fixed_source_candidate
especially,,should_not_fill,,no_current_value_or_fixed_source_candidate
essay,,should_not_fill,,no_current_value_or_fixed_source_candidate
essential,,should_not_fill,,no_current_value_or_fixed_source_candidate
establish,,should_not_fill,,no_current_value_or_fixed_source_candidate
estate,,should_not_fill,,no_current_value_or_fixed_source_candidate
estimate,,should_not_fill,,no_current_value_or_fixed_source_candidate
europe,,should_not_fill,,no_current_value_or_fixed_source_candidate
european,,should_not_fill,,no_current_value_or_fixed_source_candidate
evaluate,,should_not_fill,,no_current_value_or_fixed_source_candidate
eve,,should_not_fill,,no_current_value_or_fixed_source_candidate
even,,auto_fill_candidate,i:evening,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
evening,,auto_fill_candidate,0:even,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
event,,should_not_fill,,no_current_value_or_fixed_source_candidate
eventually,,should_not_fill,,no_current_value_or_fixed_source_candidate
ever,,should_not_fill,,no_current_value_or_fixed_source_candidate
every,,should_not_fill,,no_current_value_or_fixed_source_candidate
everybody,,should_not_fill,,no_current_value_or_fixed_source_candidate
everyday,,should_not_fill,,no_current_value_or_fixed_source_candidate
everyone,,should_not_fill,,no_current_value_or_fixed_source_candidate
everything,,should_not_fill,,no_current_value_or_fixed_source_candidate
everywhere,,should_not_fill,,no_current_value_or_fixed_source_candidate
evidence,,should_not_fill,,no_current_value_or_fixed_source_candidate
evident,,should_not_fill,,no_current_value_or_fixed_source_candidate
evolution,,should_not_fill,,no_current_value_or_fixed_source_candidate
exact,exactly,reliable_value,exactly,matches_fixed_conservative_affix_policy_and_members_exist
exactly,exact,reliable_value,exact,matches_fixed_conservative_affix_policy_and_members_exist
exam,,should_not_fill,,no_current_value_or_fixed_source_candidate
examine,,should_not_fill,,no_current_value_or_fixed_source_candidate
example,,should_not_fill,,no_current_value_or_fixed_source_candidate
excellent,,should_not_fill,,no_current_value_or_fixed_source_candidate
except,,should_not_fill,,no_current_value_or_fixed_source_candidate
exceptional,,should_not_fill,,no_current_value_or_fixed_source_candidate
exchange,,should_not_fill,,no_current_value_or_fixed_source_candidate
excited,,should_not_fill,,no_current_value_or_fixed_source_candidate
exciting,,should_not_fill,,no_current_value_or_fixed_source_candidate
excuse,,should_not_fill,,no_current_value_or_fixed_source_candidate
exemplify,,should_not_fill,,no_current_value_or_fixed_source_candidate
exercise,,should_not_fill,,no_current_value_or_fixed_source_candidate
exhibition,,should_not_fill,,no_current_value_or_fixed_source_candidate
exist,,should_not_fill,,no_current_value_or_fixed_source_candidate
existence,,should_not_fill,,no_current_value_or_fixed_source_candidate
exit,,should_not_fill,,no_current_value_or_fixed_source_candidate
expand,,should_not_fill,,no_current_value_or_fixed_source_candidate
expansion,,should_not_fill,,no_current_value_or_fixed_source_candidate
expect,,should_not_fill,,no_current_value_or_fixed_source_candidate
expectation,,should_not_fill,,no_current_value_or_fixed_source_candidate
expense,,should_not_fill,,no_current_value_or_fixed_source_candidate
expensive,,should_not_fill,,no_current_value_or_fixed_source_candidate
experience,,should_not_fill,,no_current_value_or_fixed_source_candidate
experiment,,should_not_fill,,no_current_value_or_fixed_source_candidate
expert,,should_not_fill,,no_current_value_or_fixed_source_candidate
explain,,should_not_fill,,no_current_value_or_fixed_source_candidate
explanation,,should_not_fill,,no_current_value_or_fixed_source_candidate
explicit,,should_not_fill,,no_current_value_or_fixed_source_candidate
explode,,should_not_fill,,no_current_value_or_fixed_source_candidate
explore,,should_not_fill,,no_current_value_or_fixed_source_candidate
export,,should_not_fill,,no_current_value_or_fixed_source_candidate
expose,,should_not_fill,,no_current_value_or_fixed_source_candidate
exposure,,should_not_fill,,no_current_value_or_fixed_source_candidate
express,,should_not_fill,,no_current_value_or_fixed_source_candidate
expression,,should_not_fill,,no_current_value_or_fixed_source_candidate
extend,,should_not_fill,,no_current_value_or_fixed_source_candidate
extension,,should_not_fill,,no_current_value_or_fixed_source_candidate
extent,,should_not_fill,,no_current_value_or_fixed_source_candidate
external,,should_not_fill,,no_current_value_or_fixed_source_candidate
extinction,,should_not_fill,,no_current_value_or_fixed_source_candidate
extra,,should_not_fill,,no_current_value_or_fixed_source_candidate
extraordinary,,should_not_fill,,no_current_value_or_fixed_source_candidate
extreme,extremely,reliable_value,extremely,matches_fixed_conservative_affix_policy_and_members_exist
extremely,extreme,reliable_value,extreme,matches_fixed_conservative_affix_policy_and_members_exist
eye,,should_not_fill,,no_current_value_or_fixed_source_candidate
fabric,,should_not_fill,,no_current_value_or_fixed_source_candidate
face,,should_not_fill,,no_current_value_or_fixed_source_candidate
facilitate,,should_not_fill,,no_current_value_or_fixed_source_candidate
facility,,should_not_fill,,no_current_value_or_fixed_source_candidate
fact,,should_not_fill,,no_current_value_or_fixed_source_candidate
factor,,should_not_fill,,no_current_value_or_fixed_source_candidate
factory,,should_not_fill,,no_current_value_or_fixed_source_candidate
fade,,should_not_fill,,no_current_value_or_fixed_source_candidate
fail,,should_not_fill,,no_current_value_or_fixed_source_candidate
failure,,should_not_fill,,no_current_value_or_fixed_source_candidate
fair,"fairly,unfair",reliable_value,"fairly,unfair",matches_fixed_conservative_affix_policy_and_members_exist
fairly,fair,reliable_value,fair,matches_fixed_conservative_affix_policy_and_members_exist
faith,,should_not_fill,,no_current_value_or_fixed_source_candidate
fall,,should_not_fill,,no_current_value_or_fixed_source_candidate
false,,should_not_fill,,no_current_value_or_fixed_source_candidate
familiar,,should_not_fill,,no_current_value_or_fixed_source_candidate
family,,should_not_fill,,no_current_value_or_fixed_source_candidate
famous,,should_not_fill,,no_current_value_or_fixed_source_candidate
fan,,should_not_fill,,no_current_value_or_fixed_source_candidate
fancy,,should_not_fill,,no_current_value_or_fixed_source_candidate
fantastic,,should_not_fill,,no_current_value_or_fixed_source_candidate
fantasy,,should_not_fill,,no_current_value_or_fixed_source_candidate
far,,auto_fill_candidate,r:further,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
fare,,should_not_fill,,no_current_value_or_fixed_source_candidate
farm,,should_not_fill,,no_current_value_or_fixed_source_candidate
farmer,,should_not_fill,,no_current_value_or_fixed_source_candidate
fashion,,should_not_fill,,no_current_value_or_fixed_source_candidate
fast,,should_not_fill,,no_current_value_or_fixed_source_candidate
fat,,should_not_fill,,no_current_value_or_fixed_source_candidate
father,,should_not_fill,,no_current_value_or_fixed_source_candidate
fault,,should_not_fill,,no_current_value_or_fixed_source_candidate
favor,,should_not_fill,,no_current_value_or_fixed_source_candidate
favorite,,should_not_fill,,no_current_value_or_fixed_source_candidate
fear,,should_not_fill,,no_current_value_or_fixed_source_candidate
feather,,should_not_fill,,no_current_value_or_fixed_source_candidate
feature,,should_not_fill,,no_current_value_or_fixed_source_candidate
february,,should_not_fill,,no_current_value_or_fixed_source_candidate
fee,,manual_review,"p:feed,d:feed",ECDICT_exchange_candidate_is_one_way_or_ambiguous
feed,,should_not_fill,,no_current_value_or_fixed_source_candidate
feel,,auto_fill_candidate,i:feeling,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
feeling,,auto_fill_candidate,0:feel,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
fellow,,should_not_fill,,no_current_value_or_fixed_source_candidate
female,,should_not_fill,,no_current_value_or_fixed_source_candidate
fence,,should_not_fill,,no_current_value_or_fixed_source_candidate
ferry,,should_not_fill,,no_current_value_or_fixed_source_candidate
festival,,should_not_fill,,no_current_value_or_fixed_source_candidate
fetch,,should_not_fill,,no_current_value_or_fixed_source_candidate
fever,,should_not_fill,,no_current_value_or_fixed_source_candidate
few,,should_not_fill,,no_current_value_or_fixed_source_candidate
fibre,,should_not_fill,,no_current_value_or_fixed_source_candidate
fiction,,should_not_fill,,no_current_value_or_fixed_source_candidate
field,,should_not_fill,,no_current_value_or_fixed_source_candidate
fierce,,should_not_fill,,no_current_value_or_fixed_source_candidate
fifteen,,should_not_fill,,no_current_value_or_fixed_source_candidate
fifth,,should_not_fill,,no_current_value_or_fixed_source_candidate
fifty,,should_not_fill,,no_current_value_or_fixed_source_candidate
fight,,should_not_fill,,no_current_value_or_fixed_source_candidate
fighter,,should_not_fill,,no_current_value_or_fixed_source_candidate
figure,,should_not_fill,,no_current_value_or_fixed_source_candidate
file,,should_not_fill,,no_current_value_or_fixed_source_candidate
fill,,should_not_fill,,no_current_value_or_fixed_source_candidate
film,,should_not_fill,,no_current_value_or_fixed_source_candidate
